id,problem_element,code
2154005,2144590,segment_overlap_precinct_mismatch
2114396,2042085,segment_overlap_precinct_mismatch
2051309,2128835,segment_overlap_precinct_mismatch
2128835,2051309,segment_overlap_precinct_mismatch
2052797,2037696,segment_overlap_precinct_mismatch
2026482,2001958,segment_overlap_precinct_mismatch
2138272,2026108,segment_overlap_precinct_mismatch
2173333,2153156,segment_overlap_precinct_mismatch
2217942,2173333,segment_overlap_precinct_mismatch
2213065,2017604,segment_overlap_precinct_mismatch
2071476,2167051,segment_overlap_precinct_mismatch
2144346,2129192,segment_overlap_precinct_mismatch
2052419,2057019,segment_overlap_precinct_mismatch
2100008,2000197,segment_overlap_precinct_mismatch
2111167,2183912,segment_overlap_precinct_mismatch
2081993,2039231,segment_overlap_precinct_mismatch
2168024,2168020,segment_overlap_precinct_mismatch
2079467,2032094,segment_overlap_precinct_mismatch
2088790,2032094,segment_overlap_precinct_mismatch
2073582,2210009,segment_overlap_precinct_mismatch
2021766,2019695,segment_overlap_precinct_mismatch
2019695,2021766,segment_overlap_precinct_mismatch
2029702,2008357,segment_overlap_precinct_mismatch
2199288,2194108,segment_overlap_precinct_mismatch
2008357,2029702,segment_overlap_precinct_mismatch
2194108,2199288,segment_overlap_precinct_mismatch
2045995,2029702,segment_overlap_precinct_mismatch
2121381,2112994,segment_overlap_precinct_mismatch
2189818,2052445,segment_overlap_precinct_mismatch
2093975,2091740,segment_overlap_precinct_mismatch
2046728,2095977,segment_overlap_precinct_mismatch
2095977,2046728,segment_overlap_precinct_mismatch
2040316,2120785,segment_overlap_precinct_mismatch
2077606,2056570,segment_overlap_precinct_mismatch
2199217,2217772,segment_overlap_precinct_mismatch
2181342,2107311,segment_overlap_precinct_mismatch
